id,type_id,action_id,scene_id,target_objs_id,target_actions,meaning,language_words_op,language_words_ad,gesture_words_ad,g_pointing_obj_probs
01-05-48-3_0,3,0,01-05,['01-05-09-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.018456448911542786, 0.12340538920938511, 0.0661234939757919, 0.023546995967035328, 0.02923120136144384, 0.14154696337827105, 0.014572318823443554, 0.5543518134982877, 0.02876537487479866, 1.0]]"
01-05-49-4_0,4,0,01-05,['01-05-09-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.022412801592402023, 0.17162584875982936, 0.07507894242556819, 0.028440387946112054, 0.03565109651808578, 0.1546313614699586, 0.01794519264015261, 0.459234200203119, 0.034980168444772405, 1.0]]"
01-06-0-0_0,0,0,01-06,['01-06-00-sph-y-03'],['not_applicable'],push yellow sphere,"[['yellow', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.13813941314997064, 0.11936135642596596, 0.2574711211706004, 0.08355145030352307, 0.06910135172941934, 0.06620172488597391, 0.09386520553360436, 0.11288747496437238, 0.05942090183657004]]"
01-06-1-1_0,1,0,01-06,['01-06-00-sph-y-03'],['not_applicable'],push yellow small sphere,"[['yellow', 'small', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.1378824981335561, 0.11996760312338706, 0.257718941907052, 0.08341663158197486, 0.06919356870809028, 0.06603384206051996, 0.09421101961806168, 0.1121456510245602, 0.05943024384279772]]"
01-06-2-2_0,2,0,01-06,['01-06-00-sph-y-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[1.0, 0.13707239280579991, 0.12302006663019059, 0.25140759277468727, 0.0836901323959167, 0.07059187996189036, 0.06630708775941567, 0.096710764408992, 0.11080683949606171, 0.06039324376704574]]"
01-06-3-3_0,3,0,01-06,['01-06-00-sph-y-03'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[1.0, 0.13839742163756233, 0.11990545890539094, 0.24797557558229416, 0.08467310260364341, 0.070439044775107, 0.0675275435873148, 0.09517487659397818, 0.11524427938314125, 0.06066269693156795]]"
01-06-4-4_0,4,0,01-06,['01-06-00-sph-y-03'],['not_applicable'],push yellow small solid,"[['yellow', 'small', 'solid']]",[['move']],[['g0']],"[[1.0, 0.13777770040451423, 0.12245363459255457, 0.2306159377038605, 0.08640823457585495, 0.07344640965450351, 0.06967823170482593, 0.09876919481601619, 0.11761320276200642, 0.06323745378586366]]"
01-06-5-0_0,0,0,01-06,['01-06-01-cyl-y-10'],['not_applicable'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[0.013585254004784912, 1.0, 0.039181402117364615, 0.026051328582180622, 1.0, 0.029738251369001236, 0.4318224784370589, 0.029993009867760132, 0.3966156868597141, 0.03301258876213551]]"
01-06-6-1_0,1,0,01-06,['01-06-01-cyl-y-10'],['not_applicable'],push yellow big cylinder,"[['yellow', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.04851811391818342, 1.0, 0.10127951670260489, 0.08263043297120118, 0.4760545650949601, 0.09314182455932389, 1.0, 0.08799657536274758, 1.0, 0.11037897139097912]]"
01-06-7-2_0,2,0,01-06,['01-06-01-cyl-y-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.01772284963043155, 1.0, 0.047176182001999516, 0.03415414227410496, 1.0, 0.03590369260658816, 0.7888648615805482, 0.03641725448625166, 1.0, 0.03976101742007594]]"
01-06-8-3_0,3,0,01-06,['01-06-01-cyl-y-10'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.09136972213002272, 1.0, 0.20712701336775646, 0.16820441505142095, 1.0, 0.1707018892727969, 1.0, 0.16895722777852612, 1.0, 0.19363973239947682]]"
01-06-9-4_0,4,0,01-06,['01-06-01-cyl-y-10'],['not_applicable'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[0.012707139508530791, 1.0, 0.02333190224764684, 0.023109091465551127, 0.1309845918083547, 0.018807180681688237, 0.7513189953325677, 0.019251314334484747, 1.0, 0.0204897846211758]]"
01-06-10-0_0,0,0,01-06,['01-06-02-sph-g-03'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.043141541292442, 0.24219062919401455, 1.0, 0.07566617307412644, 0.07106570781275558, 0.09286486288393093, 0.05555228962179907, 0.29225766363065886, 0.06387515238912284, 0.06338598010114976]]"
01-06-11-1_0,1,0,01-06,['01-06-02-sph-g-03'],['not_applicable'],push green small sphere,"[['green', 'small', 'sphere']]",[['move']],[['g0']],"[[0.03833692818176988, 0.2912187138911585, 1.0, 0.06855409402610652, 0.0693706045259189, 0.08898559334188165, 0.05395953967977613, 0.26755791972620324, 0.06113495442845058, 0.06088165219873452]]"
01-06-12-2_0,2,0,01-06,['01-06-02-sph-g-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.04023945109838816, 0.23177994114504258, 1.0, 0.06960973413986543, 0.06770920115131801, 0.09303320326127579, 0.05376986657699519, 0.3205627869050783, 0.06087504332185611, 0.062420772400180354]]"
01-06-13-3_0,3,0,01-06,['01-06-02-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.04238698172288715, 0.20195498882031482, 1.0, 0.07171296863417849, 0.06692268120132779, 0.09444951931741846, 0.0535909898076278, 0.3449224436117771, 0.06104405643650069, 0.06301537044796772]]"
01-06-14-4_0,4,0,01-06,['01-06-02-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.03963328298960739, 0.1777416976533904, 1.0, 0.06555554926375375, 0.06196476669005803, 0.09296727063241376, 0.0505446468623257, 0.39386548562286555, 0.056936599785766415, 0.06079070049981905]]"
01-06-15-0_0,0,0,01-06,['01-06-03-cyl-y-03'],['push'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[0.1332630974337329, 0.3050104986801335, 0.11276025263603336, 1.0, 0.09288926018580672, 0.05317880425662693, 0.061126469108857585, 0.07320832123952607, 0.12193672669774379, 0.046626569761539144]]"
01-06-16-1_0,1,0,01-06,['01-06-03-cyl-y-03'],['push'],push yellow small cylinder,"[['yellow', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.0993737911119224, 0.38739198990376983, 0.09544152404182586, 1.0, 0.08903936895694223, 0.04624391562016228, 0.05674427524530686, 0.062375574130179565, 0.12232228008636765, 0.04106728090352324]]"
01-06-17-2_0,2,0,01-06,['01-06-03-cyl-y-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.14968612007033885, 0.2767164463861238, 0.11880044612183026, 1.0, 0.09270612248666703, 0.055401934119068214, 0.061861559967847285, 0.07699300424382209, 0.1195429453255396, 0.0482914212787628]]"
01-06-18-3_0,3,0,01-06,['01-06-03-cyl-y-03'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.1320710037124056, 0.3035652305594254, 0.1169247008460074, 1.0, 0.09273126638565321, 0.053791937742170705, 0.060823578065559256, 0.07475426129405296, 0.11838287733312743, 0.04695514406159804]]"
01-06-19-4_0,4,0,01-06,['01-06-03-cyl-y-03'],['push'],push yellow small solid,"[['yellow', 'small', 'solid']]",[['move']],[['g0']],"[[0.13734106342049113, 0.2957764842177099, 0.11649600095426814, 1.0, 0.09286048777349257, 0.05415024962781175, 0.06126440714323211, 0.07506943526725678, 0.11973920778640541, 0.04730266380933216]]"
01-06-20-0_0,0,0,01-06,['01-06-04-sph-y-03'],['not_applicable'],push yellow sphere,"[['yellow', 'sphere']]",[['move']],[['g0']],"[[0.05169250897305059, 1.0, 0.11859048008737585, 0.10804433937416907, 1.0, 0.0818055355358017, 0.46580437170725647, 0.08825449349274612, 1.0, 0.08580827082960014]]"
01-06-21-1_0,1,0,01-06,['01-06-04-sph-y-03'],['not_applicable'],push yellow small sphere,"[['yellow', 'small', 'sphere']]",[['move']],[['g0']],"[[0.01326482510143398, 1.0, 0.035152664146065875, 0.027322336861933735, 1.0, 0.023963239784146245, 0.13473140620206403, 0.025665080805070854, 0.714615734021321, 0.02528471307796442]]"
01-06-22-2_0,2,0,01-06,['01-06-04-sph-y-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.047249758005753185, 1.0, 0.11602263508743706, 0.0976310339839643, 1.0, 0.08017944272198564, 0.4883924139436744, 0.08589208228550071, 1.0, 0.0846326339716848]]"
01-06-23-3_0,3,0,01-06,['01-06-04-sph-y-03'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.021041241309324294, 1.0, 0.056587321725074205, 0.04448705126974336, 1.0, 0.03696059464747268, 0.16283465411217457, 0.040347679445639995, 0.5993610438445446, 0.03838041364602632]]"
01-06-24-4_0,4,0,01-06,['01-06-04-sph-y-03'],['not_applicable'],push yellow small solid,"[['yellow', 'small', 'solid']]",[['move']],[['g0']],"[[0.020390583872371627, 1.0, 0.053829037228708305, 0.043596002830691725, 1.0, 0.03482978954795392, 0.1462134382798194, 0.03825114310335695, 0.6268895778352089, 0.0360004273018891]]"
01-06-25-0_0,0,0,01-06,['01-06-05-sph-g-03'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.02565408313198925, 0.1427819200084606, 0.10133118617330013, 0.0364343055454425, 0.052895906695427417, 1.0, 0.08132302929293098, 0.20902867362091604, 0.05942405558526087, 0.29112683994627225]]"
01-06-26-1_0,1,0,01-06,['01-06-05-sph-g-03'],['not_applicable'],push green small sphere,"[['green', 'small', 'sphere']]",[['move']],[['g0']],"[[0.02462300000846548, 0.14313411398265077, 0.09659274543906046, 0.03506012592582602, 0.051540878076833226, 1.0, 0.08119187159555723, 0.19189397880508974, 0.0581912506433085, 0.3177720355232085]]"
01-06-27-2_0,2,0,01-06,['01-06-05-sph-g-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.024536057118472523, 0.15865832917685307, 0.10776814882778858, 0.035508045958927745, 0.05244116593785823, 1.0, 0.07756074344775664, 0.2369032457784916, 0.05721946462060194, 0.24940479913324967]]"
01-06-28-3_0,3,0,01-06,['01-06-05-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.02311147673832787, 0.1425901135574235, 0.09023587239833943, 0.03303032017772225, 0.04932178132114245, 1.0, 0.07997917701687207, 0.17218473034927445, 0.05596767694803389, 0.35357885149286417]]"
01-06-29-4_0,4,0,01-06,['01-06-05-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.02306420123252417, 0.1443238029055933, 0.09079995822825662, 0.033016140180698324, 0.049389605023696784, 1.0, 0.07984923388747216, 0.1738701685658499, 0.05590228231384756, 0.3497846076620611]]"
01-06-30-0_0,0,0,01-06,['01-06-06-cyl-y-10'],['push'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[0.06243508273694905, 1.0, 0.12883516109499432, 0.09265217982677672, 0.21418841633129518, 0.15672598005148072, 1.0, 0.128054791552959, 1.0, 0.2171083884055449]]"
01-06-31-1_0,1,0,01-06,['01-06-06-cyl-y-10'],['push'],push yellow big cylinder,"[['yellow', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.06254765083569323, 1.0, 0.1286092229211106, 0.09145726020055063, 0.19852114896200182, 0.16166620968031328, 1.0, 0.12991683211852534, 1.0, 0.22728167528180515]]"
01-06-32-2_0,2,0,01-06,['01-06-06-cyl-y-10'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.06008387084409771, 1.0, 0.12748519820788465, 0.08981527560016277, 0.21492467883743593, 0.15725218190429732, 1.0, 0.12680830255592548, 1.0, 0.2236304920501962]]"
01-06-33-3_0,3,0,01-06,['01-06-06-cyl-y-10'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.056031722158928654, 1.0, 0.12494980418794249, 0.08459690885403293, 0.21193420172125288, 0.15900306969246683, 1.0, 0.12479194052579433, 1.0, 0.23869235285958176]]"
01-06-34-4_0,4,0,01-06,['01-06-06-cyl-y-10'],['push'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[0.05311983597640038, 1.0, 0.12107462906636114, 0.08550646885589762, 0.31948756472633083, 0.13160743458690807, 1.0, 0.11241519559103377, 1.0, 0.17678887119706835]]"
01-06-35-0_0,0,0,01-06,['01-06-07-sph-g-03'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.03615253926865919, 0.13049470092864, 0.2977227377834232, 0.05181162082925709, 0.058530634291047795, 0.2146549630464289, 0.05911968031566074, 1.0, 0.058030423938745766, 0.09348269959813758]]"
01-06-36-1_0,1,0,01-06,['01-06-07-sph-g-03'],['not_applicable'],push green small sphere,"[['green', 'small', 'sphere']]",[['move']],[['g0']],"[[0.03220067688486403, 0.12574194789708137, 0.4011216897349322, 0.04733963627593394, 0.05287277355677826, 0.16069305192176908, 0.051418128671756, 1.0, 0.051397841048982984, 0.07721425400790229]]"
01-06-37-2_0,2,0,01-06,['01-06-07-sph-g-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.036317601928068245, 0.12978292687697357, 0.31433875461453703, 0.0521258150950232, 0.058311291779063454, 0.2022143632816449, 0.05830173866759977, 1.0, 0.05765219839518643, 0.0909553093619034]]"
01-06-38-3_0,3,0,01-06,['01-06-07-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.04073397191902754, 0.12702378934695024, 0.28839005773099113, 0.05703945977912033, 0.06179552036953977, 0.20561984086132323, 0.061679517262737064, 1.0, 0.06180599913406505, 0.09591184359624576]]"
01-06-39-4_0,4,0,01-06,['01-06-07-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.03212295846381428, 0.13410963362640935, 0.249699133526391, 0.04655453920532631, 0.05582215141613435, 0.269063637069244, 0.05880788268015238, 1.0, 0.05551356886825744, 0.09830649514427077]]"
01-06-40-0_0,0,0,01-06,['01-06-08-cyl-y-10'],['push'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[0.029033905193169326, 0.1947342341727387, 0.04327550849546082, 0.03971385982634195, 0.06205350698452277, 0.043396484702069145, 0.49841936653397223, 0.041501114233958726, 1.0, 0.04787201985776635]]"
01-06-41-1_0,1,0,01-06,['01-06-08-cyl-y-10'],['push'],push yellow big cylinder,"[['yellow', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.0072184031061043735, 0.5981363315385216, 0.010966848606533547, 0.010763843859218249, 0.019989797960877322, 0.010145925406667984, 0.32165121048344136, 0.009985890431882397, 1.0, 0.011141748606753193]]"
01-06-42-2_0,2,0,01-06,['01-06-08-cyl-y-10'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.009226594763566475, 0.6219145418669563, 0.013900733191345662, 0.013760434796263685, 0.025268712837584376, 0.012788831562070758, 0.27651385507163684, 0.01263302054421134, 1.0, 0.013993275366364456]]"
01-06-43-3_0,3,0,01-06,['01-06-08-cyl-y-10'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.010417134639987344, 0.600843931410712, 0.015650968071230204, 0.01551803661965065, 0.028331871452881748, 0.014391071179144904, 0.28488962648886706, 0.01422509887153221, 1.0, 0.015732261265993887]]"
01-06-44-4_0,4,0,01-06,['01-06-08-cyl-y-10'],['push'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[0.031407945688079454, 0.6269757458199616, 0.051309620792483614, 0.045070350304059606, 0.08346814082696798, 0.05249068383586331, 1.0, 0.04887661113101472, 1.0, 0.06040090160156965]]"
01-06-45-0_0,0,0,01-06,['01-06-09-cyl-y-03'],['push'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[0.01622459434287495, 0.33259659276742304, 0.053696407756000215, 0.02398752487736428, 0.04462635627839612, 0.2268558678767416, 0.17373769029989058, 0.069070132422547, 0.059204833378762166, 1.0]]"
01-06-46-1_0,1,0,01-06,['01-06-09-cyl-y-03'],['push'],push yellow small cylinder,"[['yellow', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.019278431554336603, 0.19146925761067368, 0.06098545722454127, 0.02775948015221507, 0.04756611511563838, 0.3578969659358761, 0.14856350057274628, 0.08303883339222502, 0.06344195844174748, 1.0]]"
01-06-47-2_0,2,0,01-06,['01-06-09-cyl-y-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.018004869129707373, 0.26609769339718947, 0.054435095894802395, 0.02618439535587205, 0.04789394685146847, 0.1868409911252521, 0.26258699850299305, 0.06879780191176489, 0.06915820783095016, 1.0]]"
01-06-48-3_0,3,0,01-06,['01-06-09-cyl-y-03'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.017099007057374205, 0.19337211517565872, 0.056661080739533784, 0.02485262954745897, 0.0430805351187228, 0.4063919556211774, 0.12496806898865628, 0.07791695319244023, 0.055657654558977705, 1.0]]"
01-06-49-4_0,4,0,01-06,['01-06-09-cyl-y-03'],['push'],push yellow small solid,"[['yellow', 'small', 'solid']]",[['move']],[['g0']],"[[0.019260964102704056, 0.23233949747401408, 0.06053466684979733, 0.027927327495803133, 0.04937520579225664, 0.28118703398856154, 0.1822311416823495, 0.07987846623794452, 0.06726569637656905, 1.0]]"
01-07-0-0_0,0,0,01-07,['01-07-00-cyl-y-03'],['not_applicable'],push yellow cylinder,"[['yellow', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.0012619165366646327, 0.9261194695648256, 0.01384996538272077, 0.0023571988337730406, 0.0017366594013809283, 0.03890836604429365, 0.008585601164881032, 0.0029058123740779798, 0.004275010697382266]]"
01-07-1-1_0,1,0,01-07,['01-07-00-cyl-y-03'],['not_applicable'],push yellow small cylinder,"[['yellow', 'small', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.016003825019548945, 1.0, 0.18201737790791483, 0.029868964218343005, 0.022053882229878356, 0.5468535818324946, 0.1117572549380637, 0.03709752893806076, 0.05434758491569596]]"
01-07-2-2_0,2,0,01-07,['01-07-00-cyl-y-03'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.002281432797206011, 0.8657044466075045, 0.024820181025871323, 0.004253054271171883, 0.003135450349453278, 0.07141806504658123, 0.015309748881410281, 0.005251230680889505, 0.007826390339912037]]"
01-07-3-3_0,3,0,01-07,['01-07-00-cyl-y-03'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[1.0, 0.008286694324024893, 0.553873371953317, 0.08202190344176967, 0.015317877534128136, 0.011293359596063153, 0.2298677911692143, 0.05039158744952186, 0.018847482763409452, 0.030099931768551608]]"
01-07-4-4_0,4,0,01-07,['01-07-00-cyl-y-03'],['not_applicable'],push yellow small solid,"[['yellow', 'small', 'solid']]",[['move']],[['g0']],"[[1.0, 0.004772143822972411, 0.6831767244908141, 0.05133506899110426, 0.008775759360392656, 0.006516201368417961, 0.18600509476932034, 0.030523622066514575, 0.011060583292734604, 0.017834801837729133]]"
01-07-5-0_0,0,0,01-07,['01-07-01-sph-y-03'],['not_applicable'],push yellow sphere,"[['yellow', 'sphere']]",[['move']],[['g0']],"[[0.06030941879527751, 1.0, 0.06562857884890502, 0.07064433013042076, 0.1804707156904039, 0.29187395824949186, 0.05437285919280059, 0.12311015908184307, 0.1116947018388758, 0.041895278171981354]]"
01-07-6-1_0,1,0,01-07,['01-07-01-sph-y-03'],['not_applicable'],push yellow small sphere,"[['yellow', 'small', 'sphere']]",[['move']],[['g0']],"[[0.059145620804703807, 1.0, 0.06455958284524585, 0.0697548879532297, 0.16865571276936328, 0.3036250472572998, 0.05350219764635335, 0.12470649454431877, 0.11471261820167705, 0.041337837977808385]]"
01-07-7-2_0,2,0,01-07,['01-07-01-sph-y-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.062109261691665876, 1.0, 0.06739926875784284, 0.07232815623043518, 0.19019469790727078, 0.27532225031732216, 0.05587385374514099, 0.12265707558099193, 0.11105418593792804, 0.04306124983140228]]"
01-07-8-3_0,3,0,01-07,['01-07-01-sph-y-03'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.06046097199511137, 1.0, 0.0657403850314323, 0.07069071471632554, 0.18403753704259057, 0.2896552261982099, 0.054452414120138695, 0.12250606386187737, 0.11055206332172177, 0.041904623712592515]]"
